3,4|1,0,1041;4,0,645;1,0,600;1,0,832;4,0,812;4,0,643;1,0,608;4,0,675;1,0,537;4,0,637;4,0,349;1,0,1057|1
1,15|5,2,199;3,0,967;3,2,1144;3,0,467;4,0,439;3,0,898;4,0,560;4,2,494;5,2,315;4,0,684;5,0,14|1
2,1|0,1,584;5,1,141|0
8,2|3,1,1399;0,0,190;3,1,917;1,0,725;2,0,246;0,0,83|0
8,1|2,0,361;2,0,68;4,0,378;2,0,105;0,0,283;4,0,571;2,0,65;0,0,269;2,0,41;2,0,27;0,0,125;4,0,247;2,0,169;0,0,194;4,0,647;4,0,682;4,0,952;4,0,829;0,0,458;0,0,322;2,0,17;0,0,199;4,0,957|1
1,2|1,0,929;1,0,777;1,1,1057;1,0,1053;3,1,1006;1,1,874;1,1,983|1
4,8|2,0,145;5,0,19;3,1,1673;5,0,52;0,1,438;0,0,570;3,1,2177;3,1,1334;0,2,277;0,2,636;5,1,266;5,2,311;0,0,205;5,2,302|1
4,4|2,0,233;2,1,260;2,1,328;2,1,224;0,0,589;0,1,760;2,0,183|0
4,2|5,1,151;5,0,109;2,1,145;2,0,236;5,0,70;1,0,762;1,1,715;1,1,1360;2,0,145;5,1,17;2,0,210;5,1,155;1,0,600;5,0,31;5,0,70;1,1,1364;1,0,893;1,0,622;1,1,750;1,1,600;2,1,14;2,1,27;5,1,108|1
8,5|0,0,33;0,0,518;0,0,288;0,0,39;0,0,33;0,0,269;0,0,337;0,0,269;0,0,386;0,0,411;0,0,326;0,0,313;0,0,424;0,0,309;0,0,167;0,0,551|0
8,1|4,0,782;0,0,305;0,0,370;4,0,770;0,0,308;0,0,446;5,0,138;4,0,922;0,0,275;0,0,311;4,0,1256|1
0,1|1,0,633;0,0,423;5,0,143|1
4,1|0,0,237;5,0,109;5,0,128;0,0,438;5,0,110;0,0,410;3,0,1151|1
2,4|4,0,844;2,0,156;5,0,158;1,0,815;1,0,1002;1,0,1002;5,0,100|1
4,1|3,0,1107|1
7,5|5,2,172;5,2,191;5,2,194;5,0,78;5,2,197;5,0,10;5,0,104;5,0,128;5,2,98;5,1,17;5,1,203;5,1,8;5,2,236;5,0,28;5,1,103|0
5,3|5,1,147;5,2,95;5,1,63;0,2,429;5,2,126|0
5,9|1,0,942;1,0,631;4,0,1069;1,0,1096;2,0,298;1,0,574;2,0,247;4,0,579;2,0,119;4,0,509;4,0,736;4,0,900;1,0,684;4,0,719|0
3,9|3,0,1399;0,0,33;2,0,17;5,0,34;1,0,1663;2,0,196;0,0,704;3,0,931;0,0,500;3,0,882;5,0,122;5,0,196;1,0,1188;2,0,156;0,0,433;2,0,201;0,0,39;5,0,10;3,0,733|1
5,13|5,1,200;5,0,123;3,0,727;5,1,57;1,0,682;5,1,97;5,1,151;5,0,70;1,0,320;1,1,448;3,1,693;3,1,1057;1,0,587;1,0,288;1,0,543;3,0,699;1,0,367;3,1,380;5,1,108;5,0,21;5,1,66;3,0,787;3,1,703;3,0,320;5,0,49;1,1,839;5,1,110;1,1,731|1
2,1|3,1,1060;3,2,1503|1
6,5|4,1,811;5,0,19;5,1,220;3,0,1621;5,0,29;4,0,1029;3,0,675;0,1,315;4,1,1281;5,0,113;0,1,642;5,1,66;3,0,1474;0,1,599;5,0,91;4,1,1338;5,1,64;5,1,203;0,1,251;5,1,178;5,0,109;3,0,1731;4,0,565;0,0,510;0,1,616;3,0,1249;0,1,728;5,1,178;4,1,1095;3,1,1773;3,0,1348;0,0,436;4,1,1383;5,1,124;4,1,1239;3,0,913;3,1,1714;5,0,116|1
1,13|4,1,1622;4,1,658;4,0,278;2,1,197;4,0,534;4,1,1547;4,0,938;5,0,109;4,1,520;4,0,673|1
8,1|5,0,52;5,1,124;0,0,492;0,0,341;5,0,219;4,0,1264;5,1,211;5,1,216;4,1,494;5,1,199;5,0,156;5,1,297|1
1,23|3,1,874;3,2,1273;3,0,1107;3,0,1002;3,2,1328;3,0,982;3,2,1118|1
0,4|4,0,596;5,0,138;4,0,1556|1
2,5|5,1,22;1,1,1170;1,0,366;5,0,35;1,0,480;2,1,379;2,1,338;5,0,70;5,0,203;1,0,735;2,1,159;1,1,1198;3,1,1594;2,0,119;5,0,74;5,1,66;3,0,574;1,1,1627;5,0,19;3,1,1526;5,1,26;5,1,248;3,0,1156;1,1,1290;2,0,172;2,0,247;1,0,925;2,1,54;2,1,145;5,1,89;3,0,1078;3,0,1327;2,0,382;2,1,183|1
4,6|3,0,1355;3,0,1141;0,0,257;2,0,197;2,1,196;4,0,597;2,1,183;0,1,768;2,1,220;3,0,945;3,0,1903;1,1,932;4,0,901;4,1,728;4,1,389;0,0,221;0,0,249;2,1,196;0,0,269;4,1,894;4,1,289;0,1,510|1
5,1|2,0,73;2,2,183;2,2,183;2,0,119;2,0,55;2,1,172;2,0,196;2,2,53|1
0,11|0,1,415;0,1,545;5,1,165;0,1,337;4,0,1114;0,0,557;1,0,1337;2,1,352;2,0,183;2,0,324;5,1,133;0,0,507;4,1,1307|1
1,6|0,0,249;2,0,183;0,0,225;3,0,626;4,0,312;3,0,571;4,0,573;4,0,408;2,0,55;0,0,313;0,0,249;3,0,864;4,0,204;2,0,156;4,0,492|1
7,8|0,0,311;0,0,174;4,0,650;0,0,423;0,0,173;0,1,354;4,1,576;4,1,568;4,0,479;0,0,269;4,0,538;4,1,798;4,1,480;0,0,221;0,0,256;0,1,144;4,1,319;0,1,372;4,1,920;0,1,259;0,1,309;0,0,305;0,1,421;4,0,449;4,1,477;4,0,820;4,1,425;0,1,220;0,0,218;0,0,189;4,0,524;4,0,470;0,0,285;4,1,365;0,1,351;0,1,315;4,1,653;4,1,426;0,1,437;4,1,311;4,0,512;0,0,249;0,1,259;4,1,600;4,1,382;4,1,747;4,0,387;4,0,470;0,1,327;0,1,259;0,1,224;4,1,350;0,0,397;4,1,575;0,1,451;4,1,572;4,1,906;4,1,301;0,0,313;4,1,591|1
8,1|4,0,376;0,1,437;4,0,867;4,1,709|1
6,1|5,0,95;0,0,524;1,0,511;1,0,569;1,0,1102;1,0,906|0
5,16|3,0,1117;3,1,1266;3,0,1134;2,0,197;4,1,457;4,1,578;3,0,1020;1,0,1158;3,0,1289;3,0,1520;3,1,1498;1,1,1231;2,1,196;4,1,552;1,0,1110;3,1,1729;4,0,270;1,1,1520;4,1,658;1,1,295;2,1,145|1
3,8|5,1,25;5,0,71;0,0,221;0,0,141;5,1,26;4,1,519|0
2,2|2,0,183;0,0,119;0,2,597;1,0,416;0,1,148;3,1,1216;3,0,429;3,1,1193|1
1,8|5,0,18;0,0,106;5,2,180;4,2,538;0,2,119;4,1,719;5,2,192|0
1,3|4,1,1472|0
1,21|2,0,65;2,1,132;3,0,817;2,2,106;3,1,890;2,1,183;3,0,1109;2,0,156;3,0,995;3,0,659;2,0,54;3,0,1151;2,1,41;2,1,156;3,1,1098;3,2,1151;3,1,1151;3,2,1146;3,2,1082;3,2,1151|1
1,1|4,1,1402;4,2,1818|1
2,2|1,1,764;1,1,1404;2,0,196;2,1,27;1,1,680;2,1,124;1,1,1276;2,0,210;1,0,720;1,1,1379;2,1,137;2,0,196;2,0,105;1,0,745;2,0,183;1,0,1171|1
2,2|1,0,978;4,0,780;5,0,116;4,0,1104;0,0,430;4,0,726;5,0,167;4,0,790;4,0,1191;5,0,63;5,0,161;0,0,542;5,0,162;1,0,1190;0,0,449;0,0,237;1,0,1327;4,0,1103;1,0,825;5,0,198;5,0,66;1,0,1207;4,0,1116|1
7,3|5,0,141;5,1,86;4,1,729;1,1,852;4,0,919;0,0,158;5,0,63;0,0,185;0,0,485;5,1,100;0,1,808;1,1,698;1,0,925|0
3,6|2,0,154;2,0,260;2,0,122;2,0,183;5,0,166;2,0,183;2,0,183;5,0,146;5,0,110;5,0,146|0
4,9|0,1,541;0,0,219;2,0,247;2,1,302;0,0,282;2,0,196;2,1,210;2,1,156;0,0,249;0,1,286;2,0,183;0,1,662;0,0,456;0,1,502;0,1,403;0,1,284;0,0,269;0,1,550;2,1,183;0,1,408;0,1,401;0,0,266;0,1,467;0,1,337;0,0,191;2,1,183;2,0,135;2,0,183;0,1,632;0,0,333;0,1,489;2,1,260;2,1,183;2,1,274;0,0,249;0,1,413;0,1,545;2,1,183;0,0,392;2,1,237;0,0,378;2,1,250;0,0,313;2,0,223;0,1,645;0,0,422;2,0,156;0,0,359;2,1,183;2,0,348;0,1,474;2,1,197;2,0,283|1
7,1|0,0,275;2,0,124;5,0,109;5,0,111;5,0,87;3,0,608;2,0,183;2,0,183;0,0,125;2,0,183;4,0,287;4,0,445;1,0,704;1,0,511;3,0,512|1
6,3|5,0,28;5,0,113;1,0,472;4,0,701;5,0,162;2,0,154;4,0,666;5,0,109;4,0,534|0
4,5|2,0,145;5,0,63;1,2,1052;1,1,595;1,0,1055;1,2,1050;5,0,52;5,0,19;5,2,48;1,1,854;1,0,741;5,1,6;5,2,205;1,1,835;1,1,917;1,1,839;1,2,674;2,2,196;1,2,1055;1,1,620;5,2,23|1
2,14|2,0,183;0,0,328;2,0,27;3,0,519;4,0,716;2,0,163;1,0,682;1,0,330;5,0,109;1,0,320;1,0,298;0,0,93;4,0,506;1,0,697|0
8,1|4,0,1055;1,0,1012;1,1,962;4,1,129;2,0,224;2,0,210;2,0,183;2,0,210;1,0,543;2,0,9;2,0,145;2,1,169;4,0,526|1
8,4|0,1,373;0,1,518;0,1,604;0,0,249|0
0,4|2,1,199;2,0,145;2,1,145|1
0,1|1,0,733|1
3,12|5,0,139;2,0,27;5,0,29;2,0,132;5,0,110;2,1,156;2,1,247;2,0,145;2,0,223;2,1,119;2,1,27;5,1,76;5,1,48;5,1,22;5,1,157;2,0,156;5,1,114;5,1,9;5,1,26;5,1,13;5,1,17|1
2,2|4,1,629;2,0,169;2,0,167;1,1,694;2,1,145;1,0,1001;2,0,183;4,0,551;4,0,509;4,0,634;1,0,888;4,0,756;0,0,302;1,1,439;0,1,574;0,0,512;0,1,386;1,0,490;2,1,237|1
5,11|5,2,97;4,1,321;5,2,81;4,2,1055;4,2,668;5,2,18;5,0,222;4,0,618;4,1,1003;5,0,125;5,1,57;4,1,444;4,0,273;5,1,9;5,1,27;4,1,505;4,2,833;5,1,100;4,0,428;4,2,745;5,0,134;5,0,115;5,1,273;4,1,1055;4,1,1055;5,2,118;4,0,1055;4,1,347|1
6,6|3,2,1433;0,0,313;0,2,859;2,2,183;3,1,858;3,0,1139;0,1,632;3,1,1390;0,1,116;2,2,145;4,0,852;2,1,54;2,1,260;0,1,565;4,2,625;4,2,1617;2,2,260;3,1,1665;0,0,372;4,2,1378;4,1,601;4,2,1073|1
2,2|0,0,181;3,1,855;2,2,196;2,0,220;3,2,1256;3,1,1174;0,1,316;2,1,119;3,1,1375|1
8,1|1,1,1305;1,1,1338;1,0,1104;1,1,1241;1,0,1133;1,1,1387;1,0,1081;1,0,798;1,0,1060;1,1,1317;1,0,1215;1,0,1331;1,1,1380;1,0,1105;1,1,979;1,1,952;1,0,1002;1,1,1184;1,0,1177;1,1,1024;1,0,970;1,1,1220;1,0,785;1,1,1237;1,1,966;1,1,1094;1,1,1196;1,0,873;1,0,527;1,1,929|0
4,1|1,0,490;4,0,426;4,0,372|1
5,3|0,0,286;5,0,122;3,0,981;3,0,928;0,0,448;3,0,923;5,0,151;3,0,1076;3,0,883;5,0,117;3,0,1279;0,0,458;1,0,1069;3,0,684;3,0,929|1
8,3|3,0,1360;1,1,1047;3,1,1712;4,0,458;3,1,955;3,1,1760;2,0,183;4,0,790;4,1,1007;2,1,183;1,1,1216;2,1,119;1,1,1128;4,0,678;1,0,834;1,1,1737;2,0,145;2,1,220;1,0,611;4,0,884;1,1,575;3,0,920;4,0,662;2,0,324;1,1,936;1,0,813;2,0,210;3,1,1550;3,1,1115;1,0,569;2,0,233;2,1,196;1,1,831;1,0,558;3,1,1270;2,0,145;4,0,634;4,1,963;2,1,200;4,0,758;1,1,827;4,0,793;1,1,941;3,0,1081;3,0,1128|1
8,1|4,1,1320;0,2,531;4,1,869;2,1,379;4,2,1161;4,1,542;4,1,702;3,2,2316|1
8,3|4,0,1427;2,0,92;0,0,350;0,0,564;0,0,402;4,0,662;2,0,429;0,0,313;1,0,1332;1,0,1883;0,0,366;2,0,196;0,0,422;0,0,554;1,0,1559;1,0,1119;1,0,1486|0
1,7|4,0,701;4,0,362;0,0,519;1,1,485;4,1,286;0,1,551;3,0,946;0,0,167;4,1,795;4,0,465|1
0,6|5,2,55;0,0,177;4,1,1011|1
0,12|5,1,240;5,1,213;4,1,1028;2,1,233;2,1,183;3,0,1281|1
5,11|3,0,1428;2,0,183;2,0,183;4,0,1246;3,0,1574;1,0,577;1,0,912;3,0,1181;1,0,1670;1,0,1301;2,0,288;4,0,929;1,0,1339;1,0,1131;4,0,1041;2,0,341;4,0,874;3,0,1638;2,0,265;1,0,1161;1,0,931;4,0,810;1,0,1576|1
4,12|3,2,1288;1,1,1166;1,0,664;3,0,680;3,2,1016;3,0,1036;3,0,1009;3,2,1070;1,1,1013;1,1,1030;3,1,636;1,2,1301;1,0,342;3,0,635;1,1,1051;1,2,1269;1,0,655;1,1,935;1,2,1182;3,1,1263;3,2,1343;3,1,1278;1,2,1324;3,2,1252;1,0,648;1,2,1150;1,1,724;3,1,799;1,1,320;1,2,653;1,2,1278;1,1,544;3,2,1343;1,1,1160;3,0,463;1,0,739;3,1,318;3,1,738|1
4,10|0,2,979;4,0,445;3,2,877;5,2,41;0,0,172;3,0,1119;5,1,65;0,1,548;4,2,781;3,2,1240;2,2,145;4,0,191;5,0,114;4,1,887;2,1,145;3,2,1344;3,0,1215;4,0,346;0,0,471;4,0,696;0,1,117|1
8,2|0,0,289;0,0,269;0,1,245;3,1,1727;3,0,1441;0,0,285;3,0,854;0,1,475;3,0,1670;3,1,953|1
2,2|5,1,161;5,0,84;2,0,366;5,1,133;3,1,1214;5,0,142;5,1,245;3,0,958|1
0,24|0,1,286;5,1,141;0,0,237;0,1,290;0,1,478;0,0,313;0,0,430;0,0,249;0,1,158|1
7,1|0,2,318;2,0,44;3,1,759|0
0,9|1,0,449;1,1,1043;1,1,773;1,2,887|1
1,3|0,1,212;4,1,936;1,0,628;0,0,269;4,0,628|1
6,10|5,0,89;3,0,953;1,0,1216;1,0,918;4,0,1186;1,0,1348;1,0,735;3,0,1131;2,0,196;3,0,1109;5,0,230;4,0,776;5,0,182;4,0,1314;1,0,883;5,0,29;1,0,1326;4,0,941;4,0,419;3,0,1246;1,0,1174;1,0,1033;3,0,1826;4,0,1246;3,0,1034;1,0,1013;1,0,783;4,0,438;1,0,1595;2,0,339;4,0,662;3,0,2103;2,0,183;4,0,504;4,0,223;5,0,78;5,0,205;4,0,782;2,0,301;5,0,110;3,0,1057;3,0,1523|1
0,1|4,0,952|1
8,3|1,0,601;3,0,825;2,0,183;2,0,196;4,0,442;3,1,800;1,1,802;4,0,618;2,0,229;4,1,569;1,1,878;5,1,133;4,0,600;3,1,1180;4,0,472;5,0,147;3,1,768;1,1,808;1,0,803;1,1,925;1,0,525;5,0,115;2,0,92;5,0,212;2,0,210;4,1,680;3,0,750;1,1,718;5,0,115;4,1,415;3,0,519;3,0,834;5,0,150;2,1,210;5,0,128;3,0,544;1,1,782;4,0,741;1,1,602;4,1,569;5,0,113;1,0,480;4,0,410;2,0,196;3,0,1025;3,0,750;5,0,97;1,0,481|1
7,10|2,0,65;2,0,27;2,0,132;2,0,95;1,0,362;1,0,512;1,0,853;2,0,132;1,0,576;2,0,210;1,0,287;1,0,669;2,0,159;1,0,382;1,0,394;1,0,898;1,0,544;1,0,792;2,0,220;1,0,266;2,0,196;2,0,196;1,0,545;1,0,490;1,0,342|0
6,1|4,0,897;3,0,959;4,1,399;4,1,1387;4,0,440|1
6,2|5,2,147;3,0,947;4,0,564;2,2,156|0
7,6|1,2,1204;5,1,144;5,2,178;1,1,646;2,2,183;2,1,233;1,0,554;1,1,703;5,0,162;1,2,698;2,2,210;5,1,144|0
6,5|4,0,415;4,0,1049;5,0,257;3,0,1547;4,0,885;5,0,121;3,0,1818;1,0,1272;4,0,1291;1,0,1040;3,0,1211;1,0,1480;4,0,699;5,0,180;1,0,965;4,0,1218;5,0,22;4,0,1069;3,0,1706;5,0,2;5,0,100;5,0,29;3,0,1100;1,0,1103;5,0,99;5,0,29;3,0,1507;4,0,623;4,0,1396;3,0,1670;5,0,26;1,0,1731;4,0,980|1
7,6|2,0,183;0,1,610;2,1,247;0,1,674;2,1,210;2,0,260;0,0,254;0,1,370;0,1,515;0,0,237;0,0,310;0,1,436;0,1,303;2,0,169;2,1,287;2,1,183;0,0,344;0,1,508;0,1,387;2,1,149;2,0,425;2,1,183;2,1,366;0,1,531;0,1,499;2,0,273;0,1,380;2,1,338;2,0,169|0
1,6|2,0,210;4,1,926;1,1,759;2,1,224;4,1,524;3,1,1025|1
8,2|4,1,463;3,1,1183;5,0,171;5,1,209;3,0,774;4,1,382;3,1,970;3,0,568;4,1,1183;3,1,1167;3,0,1183;5,1,5;3,1,1183;3,0,892;3,1,1183|1
2,12|5,1,52;5,1,144;2,1,183;2,1,183;2,0,145;2,1,28;5,0,41;2,1,196;2,0,145;2,1,132;2,0,196;2,0,68;2,1,119;2,1,27;2,0,273;2,1,172;5,0,2;2,1,183;5,1,26;5,1,26;5,1,26;5,1,26;2,0,68|1
6,2|4,0,549;1,1,704;4,0,490;1,0,1503;1,1,917;1,1,898;4,0,981;4,1,746;4,1,894|1
7,5|5,0,141;5,0,29;0,0,173;0,0,17;4,0,521;0,0,416;3,0,880;3,0,837;5,0,29;4,0,425;0,0,97;5,0,108;3,0,497;0,0,225;0,0,119;3,0,700;5,0,19;3,0,481;0,0,219;0,0,225;0,0,155;0,0,302;3,0,608;0,0,175;3,0,914;3,0,783;3,0,793;5,0,70;4,0,734;4,0,489;5,0,22;5,0,89;4,0,617;3,0,544;5,0,29;5,0,107;3,0,615;3,0,858;0,0,258;4,0,553;4,0,223;4,0,459;5,0,220;4,0,360|1
8,1|3,0,1040;1,1,1121;3,0,1121;3,1,1119;3,0,964;1,1,1121|1
1,2|3,1,1102|1
5,7|4,0,810;4,0,809;5,0,29;5,0,27;4,0,278;2,0,287;5,0,22;4,0,337;5,0,82;4,0,253;4,0,654;4,0,394;5,0,119;5,0,78|0
4,7|0,0,225;0,0,273;2,0,234;0,0,279;2,0,145;1,0,269;2,0,145;1,0,279;2,0,145;0,0,337;2,0,264;1,0,414;0,0,173;1,0,765;2,0,206;1,0,497;0,0,249;0,0,468;1,0,520;2,0,145;1,0,397;0,0,292;0,0,249;1,0,299;1,0,477;0,0,173|0
8,4|0,1,209;4,1,566;0,1,295;4,1,653;0,0,304;0,1,512;4,1,623;4,0,905;4,1,781;4,0,1029;4,0,303;4,1,472;4,1,1051;4,0,977;4,1,620;4,0,367;4,1,502;4,1,610;4,0,214;0,1,195;0,0,418;4,0,528;4,1,1018;0,1,445;4,0,362;4,1,842;0,1,407;4,1,438;0,0,173;4,1,562;4,1,291;0,0,17;0,1,343|1
1,12|1,1,606;0,0,282;0,1,315;0,1,580;0,1,379;4,1,569;1,0,822;4,0,852;1,0,606;4,0,866;0,0,461;0,1,574;1,1,1143;4,1,904;0,1,515;0,1,532|1
8,1|4,0,513;2,0,220;2,0,183;4,0,351;2,0,260;5,0,112;5,0,165|0
5,4|2,1,105;2,1,183;2,1,124;2,1,247;2,1,260;2,0,145;2,0,183;2,0,273;2,1,124;2,0,172;2,0,27;2,0,27;2,1,27;2,0,327;2,0,27;2,1,183;2,1,251;2,1,361;2,0,247;2,0,223;2,0,183;2,0,27;2,1,260;2,0,338;2,0,156;2,1,14|1
2,6|5,0,114;5,0,175;5,0,173;5,0,122;5,0,141;5,0,113;5,0,122;5,0,230;5,0,91;5,0,70;5,0,92;5,0,174;5,0,156;5,0,128;5,0,91;5,0,90;5,0,181|1
6,1|2,0,183;2,0,196;1,0,416;0,1,286;2,0,196;1,1,1106;0,0,324;1,1,1350;2,1,92|0
6,1|0,0,95;0,0,241;2,0,156;0,0,249;2,0,260;0,0,333;2,0,14;2,0,27;2,0,105;2,0,119;0,0,536;0,0,231|0
5,1|2,0,196;2,0,233;2,2,95;5,1,140;5,1,157|0
8,5|0,0,269;4,1,802;2,0,169;4,0,742;0,0,292;5,1,133;1,0,775;2,1,288;4,0,977;5,1,133;4,1,665;5,1,124;5,1,164;0,1,520;0,1,351;5,0,116;5,0,128;4,0,552;0,1,384;1,0,591;0,0,275;1,0,613|1
8,1|2,0,247;2,0,135;2,0,301;2,0,379;2,0,183;2,0,119;4,0,320;4,0,432;4,0,925;4,0,1213;2,0,442;2,0,233;4,0,1347;2,0,348;4,0,649;2,0,173;4,0,911;4,0,473;2,0,302|1
7,6|3,1,992;3,1,660;3,1,871;3,0,1192;3,0,630;3,0,963;0,0,215;3,0,796;3,0,1249;0,1,180|1
3,23|3,0,738;1,0,878;0,0,449;5,0,113;1,0,558;5,0,182;5,0,28;3,0,757;3,0,1058;2,0,196;1,0,1119;3,0,946;0,0,231;3,0,795;3,0,1119;3,0,1119;5,0,33;3,0,743;0,0,33;1,0,946;2,0,156;5,0,138;0,0,83;3,0,728;1,0,355;2,0,196;3,0,1062;1,0,617|1
6,2|1,0,318;0,1,386;1,0,948;1,2,1687|0
5,19|0,1,245;1,0,484;1,0,832;0,0,141;1,1,1018;0,1,643;1,0,527;1,0,437;0,0,119;1,0,511|0
7,6|2,1,145;1,2,885;2,2,224;5,0,47;5,0,29;2,0,27;5,0,70;5,0,160;1,0,619;0,1,315;0,0,282;2,2,145;1,2,940;2,0,127;0,1,351;5,2,219|0
2,3|5,0,113;2,0,60;2,0,68;2,0,145;2,0,27;2,0,156;2,0,14;5,0,109;2,0,123;2,0,132;5,0,70;2,0,348;2,0,105;5,0,51;5,0,197;5,0,98;2,0,42;2,0,260;2,0,27;2,0,196;5,0,25;5,0,71;5,0,65;2,0,156;2,0,132;5,0,28;2,0,183;2,0,311;5,0,110;5,0,93;2,0,156;5,0,71;5,0,117;2,0,183;2,0,210;2,0,183;2,0,160;2,0,311;5,0,29;2,0,27;2,0,260;5,0,65;5,0,141|1
7,1|0,0,523;3,0,1343;4,0,862;0,0,83;3,0,665;0,0,466;0,0,205;3,0,1088;0,0,33;3,0,793|1
0,10|3,0,994;3,1,1088|1
8,3|3,1,1001;1,2,1518;5,2,178;3,2,976;5,1,132;5,0,97;1,1,1569;5,0,26;5,1,106;1,0,865;5,1,46;1,1,1529;5,1,158;1,0,1102;3,0,1020|1
3,38|0,0,62;0,0,249;5,0,70;5,1,184;0,0,249;5,0,29;0,1,160;0,0,225;5,0,78;5,0,135;0,1,242;0,1,295;0,0,33;5,0,109;0,0,158;5,0,33;5,1,282;0,0,441;5,1,170;5,1,108;5,0,19;5,1,183;0,0,33;5,0,63;0,0,175;0,0,173;5,1,243;5,1,26;5,1,19;0,1,259;0,1,435|1
6,1|2,1,145;4,1,768;2,1,119;3,0,947|1
1,13|5,1,130;5,0,97;5,0,141;5,1,122;5,0,102;1,1,1464;1,0,1157;5,0,126;1,1,1709;1,1,1276;1,1,1556;5,0,142;5,1,282;5,0,115;5,0,75;1,1,1370;1,1,865;5,1,191;1,1,446;1,0,399;5,0,238;5,1,362;1,1,1218;1,1,621;5,0,113;5,1,176;5,0,115;5,1,194;1,0,1134;1,1,1050;1,1,673;5,1,214;5,1,367;1,0,832;5,1,193;5,0,201;5,1,185;5,0,227;1,0,1172;1,1,1039|1
2,1|5,0,173;3,0,1077|1
2,1|2,0,145;2,1,159;2,0,68;2,1,27;2,2,210;2,0,210;0,0,372;0,0,33;2,0,95;0,2,318;2,1,183;2,1,27|1
4,4|0,0,238;0,1,491;0,1,245;0,0,231;0,1,95;0,1,187;2,0,60;2,0,325;2,0,183;0,1,117;2,1,27;0,1,472;0,0,313;0,1,18;0,1,62;0,1,95;0,1,67|0
8,4|3,0,838;3,1,1152;3,2,2049|0
1,17|4,2,1015;3,1,901;3,2,1377;3,0,775;3,0,512;3,2,735;3,2,704;4,0,618;3,2,1360|1
0,20|3,1,1342|1
0,136|0,0,49;3,0,935;1,0,1069;5,0,27;1,0,620;5,0,97;3,0,1223;4,0,397;5,0,105;5,0,183;3,0,631;4,0,664;1,0,1071;3,0,828;4,0,640;1,0,748;4,0,452;4,0,995;5,0,71;5,0,91;5,0,138;4,0,341;5,0,157;1,0,990;0,0,289;0,0,269;3,0,723;5,0,10;1,0,812;0,0,519;1,0,906;3,0,1211;1,0,516|1
8,1|0,0,225;0,2,381;0,1,415;0,1,368;1,0,958;1,0,709;1,2,1702;1,2,1173;0,0,249;1,1,925;1,2,1711;0,1,188;1,1,1130;1,0,824;0,0,193;0,0,339;0,0,269;0,2,524;1,2,1791;1,0,750;1,0,622|0
1,11|5,1,21;1,1,1133;1,0,925;4,1,1056;4,2,1105|0
2,1|5,2,183;1,1,631|0
4,3|1,0,984;1,0,239;1,0,505;1,0,329;5,0,65;5,0,106;1,0,695;1,0,445;1,0,527;5,0,113;1,0,540;5,0,117;5,0,89;1,0,675;1,0,394;1,0,556;5,0,109;5,0,113;1,0,904;1,0,905;5,0,115|1
8,1|3,0,1898;3,1,1677;3,1,1962;3,0,1665;3,1,1470|1
7,4|1,2,862;1,2,1761;1,1,561;3,0,770;2,2,106;2,2,267;0,2,353;3,1,1645;2,1,375;0,2,234;0,2,483;0,1,315;0,1,367;0,0,180;1,2,1553;2,1,145;1,0,797;2,2,196;3,0,521;1,0,1311;2,0,183;1,2,1688;2,2,196;2,2,27;1,0,456;1,1,1401;3,0,576;1,1,737;2,2,169;2,0,357;0,1,597;0,1,626;1,2,1529;0,1,437;2,0,220;2,0,196;0,2,426;3,1,981;1,1,770;1,0,875;1,0,1162;0,2,380;0,1,35|1
2,1|0,0,125;3,1,956;0,0,315;0,0,269;0,1,309;3,0,487;3,0,659;0,0,359;3,1,1260|1
7,8|1,1,407;3,0,1294;4,0,671;1,0,345;3,0,512;3,0,289;1,1,521;3,0,929;0,1,98;0,1,372;3,1,1375;0,0,97;4,0,798;4,0,504;4,1,488;0,0,249;0,0,173;3,1,1245;3,1,1146;0,1,159;0,0,258;1,1,528;0,0,147;0,1,117;1,1,1038;1,0,868;4,1,158;4,0,460;4,0,933;3,0,1270|1
7,5|2,2,324;1,1,686;1,1,922;2,1,183;1,1,1021;0,1,351;2,0,183;3,0,986;4,2,1137;0,1,286;3,1,1281;3,2,1761;2,2,106;2,1,260;3,1,1727;4,1,480;4,0,470;1,2,769;4,0,445;3,0,1715;3,1,1632;1,1,1147;3,1,1714|1
8,3|5,0,106;0,0,349;5,0,125;0,0,368;5,0,109;5,0,78;0,0,282;5,0,116;5,0,52;5,0,71;5,0,71;0,0,269;5,0,89;5,0,28;0,0,350;0,0,360;5,0,109;0,0,269;0,0,231;0,0,269;5,0,101;0,0,349;0,0,423;0,0,285;5,0,116;5,0,38|0
3,16|0,0,167;3,2,1407;3,0,1171;3,2,1407|1
0,13|5,0,252;5,0,198;5,0,103;5,0,113;5,0,187;5,0,105;5,0,175;5,0,119;5,0,136;5,0,102;5,0,220|1
2,2|5,0,134;5,1,335;3,1,867;5,0,128;2,1,183;3,0,824;0,1,539;5,0,133;0,1,315;5,1,191|1
8,3|2,1,132;2,0,54;2,0,119;5,1,17;5,0,150;2,1,129;5,0,109;2,0,183;5,1,154;5,0,10;2,0,9;5,1,60;5,0,165;5,1,111;2,0,257;2,1,27;5,1,119;2,1,251;5,1,17;2,0,196;2,1,183;5,0,68;5,0,115;5,1,154;2,1,41;5,1,99;5,0,173;2,0,225;2,1,127;5,1,16;5,1,109;2,1,197;2,0,68;5,0,94;5,0,26;2,0,172;2,0,105;5,1,26;5,1,132;5,1,69;5,0,29;2,1,54;5,1,15|1
